mid,date,venue,,batting_team,bowling_team,striker,non_striker,bowler,runs,wickets,ball,runs_last_5,wickets_last_5,total
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KL Rahul,DJ Hooda,Mohammed Shami,24,1,4.1,34,1,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KL Rahul,DJ Hooda,Mohammed Shami,24,1,4.2,30,1,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KL Rahul,DJ Hooda,Mohammed Shami,24,1,4.3,30,1,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KL Rahul,DJ Hooda,Mohammed Shami,24,1,4.4,29,1,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KL Rahul,DJ Hooda,Mohammed Shami,24,1,4.5,25,1,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KL Rahul,DJ Hooda,Mohammed Shami,24,2,4.6,24,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KS Sharma,DJ Hooda,Mohammed Shami,24,2,4.7,24,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,KS Sharma,Yash Dayal,28,2,5.1,27,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,KS Sharma,Yash Dayal,29,2,5.2,28,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KS Sharma,DJ Hooda,Yash Dayal,29,2,5.3,28,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KS Sharma,DJ Hooda,Yash Dayal,33,2,5.4,32,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KS Sharma,DJ Hooda,Yash Dayal,33,3,5.5,31,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KH Pandya,DJ Hooda,Yash Dayal,37,3,5.6,34,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,KH Pandya,AS Joseph,41,3,6.1,36,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,KH Pandya,AS Joseph,42,3,6.2,37,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KH Pandya,DJ Hooda,AS Joseph,42,3,6.3,37,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KH Pandya,DJ Hooda,AS Joseph,43,3,6.4,37,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,KH Pandya,AS Joseph,43,3,6.5,33,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,KH Pandya,AS Joseph,44,3,6.6,33,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,KH Pandya,Rashid Khan,45,3,7.1,34,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KH Pandya,DJ Hooda,Rashid Khan,45,3,7.2,34,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,KH Pandya,DJ Hooda,Rashid Khan,45,4,7.3,34,4,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,Rashid Khan,46,4,7.4,34,4,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,A Badoni,Rashid Khan,46,4,7.5,34,4,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,A Badoni,Rashid Khan,47,4,7.6,34,4,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,A Badoni,AS Joseph,48,4,8.1,29,4,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,AS Joseph,48,4,8.2,29,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,AS Joseph,52,4,8.3,33,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,AS Joseph,52,4,8.4,29,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,AS Joseph,53,4,8.5,30,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,A Badoni,AS Joseph,54,4,8.6,30,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,A Badoni,Rashid Khan,55,4,9.1,31,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,Rashid Khan,55,4,9.2,31,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,Rashid Khan,56,4,9.3,32,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,Rashid Khan,56,4,9.4,32,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,Rashid Khan,57,4,9.5,33,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,A Badoni,Rashid Khan,58,4,9.6,34,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,Rashid Khan,58,4,9.7,30,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,A Badoni,R Sai Kishore,58,4,10.1,29,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,A Badoni,R Sai Kishore,59,4,10.2,30,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,R Sai Kishore,60,4,10.3,27,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,A Badoni,R Sai Kishore,61,4,10.4,28,1,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,A Badoni,DJ Hooda,R Sai Kishore,61,5,10.5,24,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,MP Stoinis,DJ Hooda,R Sai Kishore,62,5,10.6,21,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,MP Stoinis,DJ Hooda,Rashid Khan,63,5,11.1,21,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,MP Stoinis,Rashid Khan,64,5,11.2,22,2,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,MP Stoinis,Rashid Khan,65,6,11.3,22,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,JO Holder,DJ Hooda,Rashid Khan,66,6,11.4,23,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,JO Holder,Rashid Khan,66,6,11.5,22,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,JO Holder,Rashid Khan,67,6,11.6,22,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,JO Holder,DJ Hooda,Rashid Khan,67,7,11.7,22,4,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,Mohsin Khan (2),R Sai Kishore,67,7,12.1,22,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,Mohsin Khan (2),R Sai Kishore,68,7,12.2,22,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,Mohsin Khan (2),DJ Hooda,R Sai Kishore,68,7,12.3,22,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,Mohsin Khan (2),DJ Hooda,R Sai Kishore,69,7,12.4,22,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,Mohsin Khan (2),R Sai Kishore,70,7,12.5,22,3,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,Mohsin Khan (2),DJ Hooda,R Sai Kishore,70,8,12.6,22,4,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,DJ Hooda,PVD Chameera,Rashid Khan,70,9,13.1,18,5,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,Avesh Khan,PVD Chameera,Rashid Khan,76,9,13.2,24,5,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,Avesh Khan,PVD Chameera,Rashid Khan,82,9,13.3,29,5,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,Avesh Khan,PVD Chameera,Rashid Khan,82,9,13.4,28,5,82
1,10-05-2022,"Maharashtra Cricket Association Stadium, Pune",,Lucknow Super Giants,Gujarat Titans,Avesh Khan,PVD Chameera,Rashid Khan,82,10,13.5,27,6,82
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,DP Conway,Mohammed Shami,0,0,0.1,0,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,DP Conway,Mohammed Shami,0,0,0.2,0,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,DP Conway,Mohammed Shami,0,0,0.3,0,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,DP Conway,Mohammed Shami,1,0,0.4,1,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,DP Conway,RD Gaikwad,Mohammed Shami,1,0,0.5,1,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,DP Conway,RD Gaikwad,Mohammed Shami,4,0,0.6,4,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,DP Conway,RD Gaikwad,HH Pandya,5,0,1.1,5,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,DP Conway,RD Gaikwad,HH Pandya,6,0,1.2,6,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,DP Conway,HH Pandya,7,0,1.3,7,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,DP Conway,RD Gaikwad,HH Pandya,7,0,1.4,7,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,DP Conway,RD Gaikwad,HH Pandya,7,0,1.5,7,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,DP Conway,RD Gaikwad,HH Pandya,7,0,1.6,7,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,DP Conway,RD Gaikwad,HH Pandya,8,0,1.7,8,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,DP Conway,RD Gaikwad,Mohammed Shami,8,1,2.1,8,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Mohammed Shami,8,1,2.2,8,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Mohammed Shami,9,1,2.3,9,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Mohammed Shami,10,1,2.4,10,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Mohammed Shami,10,1,2.5,10,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Mohammed Shami,11,1,2.6,11,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,HH Pandya,12,1,3.1,12,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,HH Pandya,12,1,3.2,12,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,HH Pandya,13,1,3.3,13,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,HH Pandya,13,1,3.4,13,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,HH Pandya,14,1,3.5,14,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,HH Pandya,15,1,3.6,15,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Yash Dayal,15,1,4.1,15,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Yash Dayal,19,1,4.2,19,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Yash Dayal,25,1,4.3,25,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Yash Dayal,29,1,4.4,29,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Yash Dayal,30,1,4.5,30,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Yash Dayal,31,1,4.6,30,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Rashid Khan,33,1,5.1,32,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Rashid Khan,34,1,5.2,33,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Rashid Khan,34,1,5.3,32,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Rashid Khan,40,1,5.4,38,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Rashid Khan,46,1,5.5,41,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Rashid Khan,48,1,5.6,42,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,AS Joseph,48,1,6.1,41,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,AS Joseph,48,1,6.2,40,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,AS Joseph,49,1,6.3,41,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,AS Joseph,50,1,6.4,42,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,AS Joseph,54,1,6.5,46,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,AS Joseph,55,1,6.6,46,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Rashid Khan,57,1,7.1,48,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Rashid Khan,58,1,7.2,49,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Rashid Khan,59,1,7.3,49,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Rashid Khan,60,1,7.4,49,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,Rashid Khan,61,1,7.5,50,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,Rashid Khan,62,1,7.6,50,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,R Sai Kishore,63,1,8.1,50,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,R Sai Kishore,64,1,8.2,51,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Ali,R Sai Kishore,65,1,8.3,51,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,R Sai Kishore,66,1,8.4,52,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,MM Ali,RD Gaikwad,R Sai Kishore,66,1,8.5,51,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,70,1,8.6,54,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,70,1,8.7,54,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,Yash Dayal,71,1,9.1,51,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,Yash Dayal,71,1,9.2,45,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,Yash Dayal,72,1,9.3,42,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,Yash Dayal,72,1,9.4,41,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,Yash Dayal,72,1,9.5,41,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,Yash Dayal,74,1,9.6,41,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,75,1,10.1,41,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,R Sai Kishore,76,1,10.2,42,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,77,1,10.3,37,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,R Sai Kishore,77,1,10.4,31,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,R Sai Kishore,77,1,10.5,29,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,R Sai Kishore,77,1,10.6,29,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,AS Joseph,77,1,11.1,29,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,AS Joseph,77,1,11.2,28,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,AS Joseph,78,1,11.3,28,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,AS Joseph,82,1,11.4,28,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,AS Joseph,82,1,11.5,27,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,AS Joseph,83,1,11.6,26,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,R Sai Kishore,84,1,12.1,26,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,88,1,12.2,29,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,89,1,12.3,29,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,R Sai Kishore,90,1,12.4,29,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,90,1,12.5,28,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,91,1,12.6,28,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,Mohammed Shami,92,1,13.1,28,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,Mohammed Shami,93,1,13.2,28,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,Mohammed Shami,94,1,13.3,28,1,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,Mohammed Shami,95,1,13.4,29,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,Mohammed Shami,96,1,13.5,26,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,Mohammed Shami,97,1,13.6,27,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,R Sai Kishore,98,1,14.1,27,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,102,1,14.2,31,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,102,1,14.3,30,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,103,1,14.4,31,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,R Sai Kishore,104,1,14.5,32,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,R Sai Kishore,110,1,14.6,36,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,RD Gaikwad,N Jagadeesan,Rashid Khan,111,1,15.1,36,0,137
1,15-05-2022,"Wankhede Stadium, Mumbai",,Chennai Super Kings,Gujarat Titans,N Jagadeesan,RD Gaikwad,Rashid Khan,112,1,15.2,36,0,137
